50bp,100bp,150bp,200bp,300bp,type
0.16629865207107103,0.0,0.21874668849348575,0.33259730414214206,0.30468288754449796,Error and Edge loss corrected count
0.0,0.8294145272044667,0.3281200327402286,0.3159674389350349,0.4062438500593307,Error and Edge loss corrected count
0.0,0.3949592986687937,0.0,0.5266123982250583,0.5078048125741633,Error and Edge loss corrected count
0.3510749321500389,0.24944797810660654,0.46051934419681206,0.42128991858004666,0.5078048125741633,Error and Edge loss corrected count
0.3510749321500389,0.6236199452665163,0.6562400654804572,0.42128991858004666,0.2138125526628056,Error and Edge loss corrected count
1.0532247964501167,0.7109267376038286,0.21874668849348575,0.3159674389350349,0.4062438500593307,Error and Edge loss corrected count
0.4988959562132131,0.24944797810660654,0.4374933769869715,0.5266123982250583,0.10156096251483268,Error and Edge loss corrected count
0.315967438935035,0.5266123982250582,0.3281200327402286,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
1.228762262525136,0.0,0.0,0.3159674389350349,0.5078048125741633,Error and Edge loss corrected count
0.315967438935035,0.5924389480031905,0.4374933769869715,0.0,0.20312192502966536,Error and Edge loss corrected count
0.315967438935035,0.13165309955626456,0.4374933769869715,0.33259730414214206,0.20312192502966536,Error and Edge loss corrected count
0.0,0.0,0.0,0.42128991858004666,0.6093657750889959,Error and Edge loss corrected count
0.0,0.9977919124264262,0.34538950814760905,0.6319348778700699,0.5078048125741633,Error and Edge loss corrected count
0.9479023168051048,0.6236199452665163,0.24305187610387302,0.11086576804738069,0.8552502106512224,Error and Edge loss corrected count
0.315967438935035,0.4988959562132131,0.6907790162952181,0.42128991858004666,0.30468288754449796,Error and Edge loss corrected count
0.315967438935035,0.11848778960063812,0.23025967209840603,0.10532247964501167,0.7109267376038286,Error and Edge loss corrected count
0.7021498643000778,0.7899185973375874,0.21874668849348575,0.5266123982250583,0.5078048125741633,Error and Edge loss corrected count
0.63193487787007,0.11848778960063812,0.34538950814760905,0.3510749321500389,0.534531381657014,Error and Edge loss corrected count
0.0,0.4739511584025525,0.23025967209840603,0.0,0.20312192502966536,Error and Edge loss corrected count
0.0,0.5266123982250582,0.21874668849348575,0.42128991858004666,0.4062438500593307,Error and Edge loss corrected count
0.7899185973375875,0.4739511584025525,0.6907790162952181,0.3159674389350349,0.0,Error and Edge loss corrected count
0.0,0.4739511584025525,0.5756491802460151,0.3159674389350349,0.8124877001186614,Error and Edge loss corrected count
0.4988959562132131,0.7899185973375874,0.48610375220774604,0.11086576804738069,0.10156096251483268,Error and Edge loss corrected count
1.228762262525136,0.27879479906032495,0.5756491802460151,0.44346307218952274,0.20312192502966536,Error and Edge loss corrected count
0.63193487787007,0.23697557920127624,0.10937334424674287,0.42128991858004666,0.0,Error and Edge loss corrected count
0.3717263987471,0.0,0.48610375220774604,0.42128991858004666,0.10156096251483268,Error and Edge loss corrected count
0.5266123982250583,0.7109267376038286,0.23025967209840603,0.21064495929002333,0.10156096251483268,Error and Edge loss corrected count
0.0,0.4739511584025525,0.0,0.21064495929002333,0.10156096251483268,Error and Edge loss corrected count
0.0,0.11848778960063812,0.46051934419681206,0.22173153609476137,0.4062438500593307,Error and Edge loss corrected count
0.16629865207107103,0.7109267376038286,0.10937334424674287,0.11702497738334627,0.20312192502966536,Error and Edge loss corrected count
0.7021498643000778,0.24944797810660654,0.46051934419681206,0.11086576804738069,0.30468288754449796,Error and Edge loss corrected count
0.0,0.0,0.23025967209840603,0.33259730414214206,0.20312192502966536,Error and Edge loss corrected count
0.17553746607501944,0.23697557920127624,0.3281200327402286,0.33259730414214206,0.6093657750889959,Error and Edge loss corrected count
0.0,0.7109267376038286,0.6076296902596827,0.42128991858004666,0.3207188289942084,Error and Edge loss corrected count
0.16629865207107103,0.7109267376038286,0.0,0.7372573575150815,0.2138125526628056,Error and Edge loss corrected count
0.0,0.0,0.46051934419681206,0.44346307218952274,0.1069062763314028,Error and Edge loss corrected count
0.3510749321500389,0.3741719671599098,0.874986753973943,0.11086576804738069,0.4276251053256112,Error and Edge loss corrected count
0.33259730414214206,0.23697557920127624,0.23025967209840603,0.5543288402369034,0.30468288754449796,Error and Edge loss corrected count
0.0,0.8730679233731229,0.6562400654804572,0.42128991858004666,0.6093657750889959,Error and Edge loss corrected count
0.6651946082842841,0.11848778960063812,0.7656134097272,0.0,0.3385365417161089,Error and Edge loss corrected count
0.0,0.0,0.10937334424674287,0.6319348778700699,0.6093657750889959,Error and Edge loss corrected count
0.16629865207107103,0.7109267376038286,0.21874668849348575,0.10532247964501167,0.5078048125741633,Error and Edge loss corrected count
0.0,0.3741719671599098,0.4374933769869715,0.10532247964501167,0.20312192502966536,Error and Edge loss corrected count
0.0,0.4739511584025525,0.34538950814760905,0.6651946082842841,0.6093657750889959,Error and Edge loss corrected count
0.17553746607501944,0.3554633688019143,0.10937334424674287,0.6319348778700699,0.30468288754449796,Error and Edge loss corrected count
0.4988959562132131,0.0,0.21874668849348575,0.5266123982250583,0.4062438500593307,Error and Edge loss corrected count
0.7899185973375875,0.23697557920127624,0.34538950814760905,0.21064495929002333,0.10156096251483268,Error and Edge loss corrected count
0.7021498643000778,0.4739511584025525,0.34538950814760905,0.7760603763316648,0.20312192502966536,Error and Edge loss corrected count
0.315967438935035,0.3554633688019143,0.0,0.42128991858004666,0.3207188289942084,Error and Edge loss corrected count
0.1579837194675175,0.23697557920127624,0.8506815663635556,0.5266123982250583,0.20312192502966536,Error and Edge loss corrected count
0.315967438935035,0.23697557920127624,0.11512983604920302,0.947902316805105,0.20312192502966536,Error and Edge loss corrected count
0.315967438935035,0.2633061991125291,0.5468667212337144,0.21064495929002333,0.10156096251483268,Error and Edge loss corrected count
0.19747964933439688,0.24944797810660654,0.21874668849348575,0.10532247964501167,0.10156096251483268,Error and Edge loss corrected count
0.315967438935035,0.11848778960063812,0.3281200327402286,0.6319348778700699,0.4062438500593307,Error and Edge loss corrected count
0.3510749321500389,0.12472398905330327,0.4374933769869715,0.0,0.7109267376038286,Error and Edge loss corrected count
0.0,0.23697557920127624,0.21874668849348575,0.10532247964501167,0.6093657750889959,Error and Edge loss corrected count
0.33259730414214206,0.0,0.7656134097272,0.10532247964501167,0.10156096251483268,Error and Edge loss corrected count
0.4739511584025524,0.3741719671599098,0.21874668849348575,0.21064495929002333,0.4062438500593307,Error and Edge loss corrected count
0.16629865207107103,0.2633061991125291,0.10937334424674287,0.42128991858004666,0.7109267376038286,Error and Edge loss corrected count
0.17553746607501944,0.7483439343198196,0.10937334424674287,0.42128991858004666,0.5078048125741633,Error and Edge loss corrected count
0.18586319937355,0.11848778960063812,0.0,0.0,0.30468288754449796,Error and Edge loss corrected count
0.0,0.11848778960063812,0.3281200327402286,0.7372573575150815,0.6093657750889959,Error and Edge loss corrected count
0.0,0.5575895981206499,0.11512983604920302,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
0.0,0.11848778960063812,0.23025967209840603,0.0,0.10156096251483268,Error and Edge loss corrected count
0.7434527974942,0.4988959562132131,0.23025967209840603,0.42128991858004666,0.30468288754449796,Error and Edge loss corrected count
0.18586319937355,0.6236199452665163,0.4374933769869715,0.3159674389350349,0.1069062763314028,Error and Edge loss corrected count
0.7899185973375875,0.3741719671599098,0.874986753973943,0.23404995476669255,0.20312192502966536,Error and Edge loss corrected count
0.5266123982250583,0.8730679233731229,0.5468667212337144,0.42128991858004666,0.0,Error and Edge loss corrected count
0.4988959562132131,0.23697557920127624,0.10937334424674287,0.3159674389350349,0.30468288754449796,Error and Edge loss corrected count
0.8776873303750973,0.7899185973375874,0.23025967209840603,0.11086576804738069,0.4513820556214785,Error and Edge loss corrected count
0.4988959562132131,0.3741719671599098,0.4374933769869715,0.42128991858004666,0.20312192502966536,Error and Edge loss corrected count
0.0,0.0,0.6562400654804572,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
0.1579837194675175,0.0,0.4374933769869715,0.3159674389350349,0.0,Error and Edge loss corrected count
0.315967438935035,0.5924389480031905,0.6562400654804572,0.33259730414214206,0.30468288754449796,Error and Edge loss corrected count
0.63193487787007,0.3554633688019143,0.0,0.3159674389350349,0.10156096251483268,Error and Edge loss corrected count
0.0,0.3554633688019143,0.11512983604920302,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
0.1579837194675175,0.24944797810660654,0.23025967209840603,0.44346307218952274,0.5078048125741633,Error and Edge loss corrected count
0.17553746607501944,0.6236199452665163,0.24305187610387302,0.44346307218952274,0.4062438500593307,Error and Edge loss corrected count
0.4739511584025524,0.23697557920127624,0.46051934419681206,0.10532247964501167,0.20312192502966536,Error and Edge loss corrected count
0.6651946082842841,0.0,0.4374933769869715,0.42128991858004666,0.30468288754449796,Error and Edge loss corrected count
0.0,0.3554633688019143,0.10937334424674287,0.10532247964501167,0.30468288754449796,Error and Edge loss corrected count
0.0,0.3741719671599098,0.21874668849348575,0.22173153609476137,0.4062438500593307,Error and Edge loss corrected count
0.33259730414214206,0.24944797810660654,0.23025967209840603,0.5266123982250583,0.8124877001186614,Error and Edge loss corrected count
0.17553746607501944,0.24944797810660654,0.6907790162952181,0.3159674389350349,0.30468288754449796,Error and Edge loss corrected count
0.5266123982250583,0.3741719671599098,0.10937334424674287,0.6651946082842841,0.6414376579884168,Error and Edge loss corrected count
0.0,0.4739511584025525,0.10937334424674287,0.3159674389350349,0.30468288754449796,Error and Edge loss corrected count
0.9479023168051048,0.3741719671599098,0.3281200327402286,0.5266123982250583,0.30468288754449796,Error and Edge loss corrected count
0.16629865207107103,0.2633061991125291,0.9843600982206859,0.5266123982250583,0.4062438500593307,Error and Edge loss corrected count
0.0,0.0,0.3281200327402286,0.5543288402369034,0.3385365417161089,Error and Edge loss corrected count
0.1579837194675175,0.11848778960063812,0.5468667212337144,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
0.9479023168051048,0.23697557920127624,0.48610375220774604,0.6319348778700699,0.30468288754449796,Error and Edge loss corrected count
0.33259730414214206,0.13165309955626456,0.10937334424674287,0.21064495929002333,0.30468288754449796,Error and Edge loss corrected count
0.1579837194675175,0.23697557920127624,0.46051934419681206,0.21064495929002333,0.30468288754449796,Error and Edge loss corrected count
0.17553746607501944,0.4988959562132131,0.4374933769869715,0.44346307218952274,0.534531381657014,Error and Edge loss corrected count
0.5266123982250583,0.2633061991125291,0.46051934419681206,0.21064495929002333,0.7483439343198197,Error and Edge loss corrected count
0.5266123982250583,0.3741719671599098,0.8059088523444212,0.10532247964501167,0.534531381657014,Error and Edge loss corrected count
0.16629865207107103,0.0,0.10937334424674287,0.21064495929002333,0.30468288754449796,Error and Edge loss corrected count
0.9977919124264262,0.5924389480031905,0.3281200327402286,0.33259730414214206,0.4062438500593307,Error and Edge loss corrected count
0.16629865207107103,0.3741719671599098,0.3281200327402286,0.0,0.4062438500593307,Error and Edge loss corrected count
0.0,0.4739511584025525,0.3281200327402286,0.11086576804738069,0.534531381657014,Error and Edge loss corrected count
0.6651946082842841,0.11848778960063812,0.4374933769869715,0.3159674389350349,0.4276251053256112,Error and Edge loss corrected count
0.4988959562132131,0.4739511584025525,0.4374933769869715,0.11086576804738069,0.30468288754449796,Error and Edge loss corrected count
1.4218534752076575,0.7483439343198196,0.10937334424674287,0.10532247964501167,0.4062438500593307,Error and Edge loss corrected count
0.0,0.24944797810660654,0.0,0.6319348778700699,0.914048662633494,Error and Edge loss corrected count
0.33259730414214206,0.23697557920127624,0.4374933769869715,0.21064495929002333,1.0156096251483266,Error and Edge loss corrected count
0.0,0.5266123982250582,0.34538950814760905,0.42128991858004666,0.20312192502966536,Error and Edge loss corrected count
0.0,0.0,0.23025967209840603,0.10532247964501167,0.10156096251483268,Error and Edge loss corrected count
0.4739511584025524,0.0,0.5468667212337144,0.3159674389350349,0.30468288754449796,Error and Edge loss corrected count
0.8314932603553552,0.7483439343198196,0.7656134097272,0.5266123982250583,0.5078048125741633,Error and Edge loss corrected count
0.33259730414214206,0.5266123982250582,0.21874668849348575,0.33259730414214206,0.534531381657014,Error and Edge loss corrected count
0.4739511584025524,0.3554633688019143,0.34538950814760905,0.10532247964501167,0.20312192502966536,Error and Edge loss corrected count
0.3717263987471,0.23697557920127624,0.12152593805193651,0.21064495929002333,0.6093657750889959,Error and Edge loss corrected count
0.0,0.0,0.21874668849348575,0.3159674389350349,0.3207188289942084,Error and Edge loss corrected count
0.0,0.8294145272044667,0.3645778141558096,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
0.315967438935035,0.24944797810660654,0.2573490452864538,0.42128991858004666,0.10156096251483268,Error and Edge loss corrected count
0.4988959562132131,0.3741719671599098,0.10937334424674287,0.3159674389350349,0.5078048125741633,Error and Edge loss corrected count
0.3717263987471,0.4739511584025525,0.21874668849348575,1.0532247964501167,0.4062438500593307,Error and Edge loss corrected count
0.18586319937355,0.4988959562132131,0.4374933769869715,0.0,0.20312192502966536,Error and Edge loss corrected count
0.55758959812065,0.11848778960063812,0.34538950814760905,0.21064495929002333,0.3207188289942084,Error and Edge loss corrected count
0.33259730414214206,0.24944797810660654,0.0,0.21064495929002333,0.5642275695268482,Error and Edge loss corrected count
0.0,0.5924389480031905,0.4374933769869715,0.3510749321500389,0.4062438500593307,Error and Edge loss corrected count
0.0,0.4988959562132131,0.4374933769869715,0.3159674389350349,0.3207188289942084,Error and Edge loss corrected count
0.3510749321500389,0.7109267376038286,0.34538950814760905,0.10532247964501167,0.20312192502966536,Error and Edge loss corrected count
0.315967438935035,0.24944797810660654,0.3281200327402286,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
0.8314932603553552,0.3741719671599098,0.3281200327402286,0.3159674389350349,0.10156096251483268,Error and Edge loss corrected count
0.7899185973375875,0.5924389480031905,0.21874668849348575,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
0.0,0.4988959562132131,0.3281200327402286,0.22173153609476137,0.5078048125741633,Error and Edge loss corrected count
0.4988959562132131,0.5266123982250582,0.46051934419681206,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
0.4988959562132131,0.23697557920127624,0.5468667212337144,0.0,0.5078048125741633,Error and Edge loss corrected count
0.0,0.4739511584025525,0.3281200327402286,0.3159674389350349,0.3207188289942084,Error and Edge loss corrected count
0.33259730414214206,0.13165309955626456,0.21874668849348575,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
0.4739511584025524,0.7483439343198196,0.21874668849348575,0.0,0.3207188289942084,Error and Edge loss corrected count
0.4988959562132131,0.0,0.10937334424674287,0.44346307218952274,0.6093657750889959,Error and Edge loss corrected count
0.16629865207107103,0.4739511584025525,0.3281200327402286,0.5266123982250583,0.6093657750889959,Error and Edge loss corrected count
0.0,0.3741719671599098,0.3281200327402286,0.5851248869167315,0.4276251053256112,Error and Edge loss corrected count
0.0,0.7109267376038286,0.46051934419681206,0.22173153609476137,0.4062438500593307,Error and Edge loss corrected count
0.5266123982250583,0.4988959562132131,0.3281200327402286,0.0,0.30468288754449796,Error and Edge loss corrected count
0.4988959562132131,0.2633061991125291,0.5468667212337144,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
0.33259730414214206,0.5924389480031905,0.5468667212337144,0.42128991858004666,0.6093657750889959,Error and Edge loss corrected count
0.0,0.0,0.3281200327402286,0.5266123982250583,0.30468288754449796,Error and Edge loss corrected count
0.9977919124264262,0.4739511584025525,0.46051934419681206,0.11086576804738069,0.2138125526628056,Error and Edge loss corrected count
0.1579837194675175,0.4988959562132131,0.3281200327402286,0.33259730414214206,0.3207188289942084,Error and Edge loss corrected count
0.7899185973375875,0.4739511584025525,0.23025967209840603,0.3159674389350349,0.5078048125741633,Error and Edge loss corrected count
0.0,0.11848778960063812,0.21874668849348575,0.2478175991647333,0.4062438500593307,Error and Edge loss corrected count
0.0,0.3949592986687937,0.0,0.21064495929002333,0.4062438500593307,Error and Edge loss corrected count
0.4988959562132131,0.3554633688019143,0.21874668849348575,0.42128991858004666,0.0,Error and Edge loss corrected count
0.7021498643000778,0.8730679233731229,0.6907790162952181,0.42128991858004666,0.534531381657014,Error and Edge loss corrected count
0.33259730414214206,0.3554633688019143,0.4374933769869715,0.7760603763316648,0.6093657750889959,Error and Edge loss corrected count
0.17553746607501944,0.3554633688019143,0.10937334424674287,0.21064495929002333,0.4062438500593307,Error and Edge loss corrected count
0.0,0.8294145272044667,0.3281200327402286,0.3159674389350349,0.5078048125741633,Error and Edge loss corrected count
0.16629865207107103,0.5575895981206499,0.3281200327402286,0.5543288402369034,0.4062438500593307,Error and Edge loss corrected count
0.315967438935035,0.11848778960063812,0.3281200327402286,0.22173153609476137,0.30468288754449796,Error and Edge loss corrected count
0.0,0.0,0.11512983604920302,0.21064495929002333,0.4062438500593307,Error and Edge loss corrected count
0.3717263987471,0.4988959562132131,0.21874668849348575,0.7372573575150815,0.534531381657014,Error and Edge loss corrected count
0.16629865207107103,0.11848778960063812,0.5146980905729076,0.3159674389350349,0.4513820556214785,Error and Edge loss corrected count
0.4988959562132131,0.4988959562132131,0.23025967209840603,0.3159674389350349,0.6414376579884168,Error and Edge loss corrected count
0.0,0.6236199452665163,0.5468667212337144,0.3159674389350349,0.30468288754449796,Error and Edge loss corrected count
0.18586319937355,0.3741719671599098,0.34538950814760905,0.21064495929002333,0.4276251053256112,Error and Edge loss corrected count
0.0,0.3554633688019143,0.23025967209840603,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
0.3510749321500389,0.3741719671599098,0.4374933769869715,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
1.1640905644974973,0.3554633688019143,0.4374933769869715,0.33259730414214206,0.6093657750889959,Error and Edge loss corrected count
0.0,0.23697557920127624,0.6562400654804572,0.5543288402369034,0.20312192502966536,Error and Edge loss corrected count
0.16629865207107103,0.3949592986687937,0.3281200327402286,0.21064495929002333,0.6093657750889959,Error and Edge loss corrected count
1.0532247964501167,0.24944797810660654,0.10937334424674287,0.5543288402369034,0.4062438500593307,Error and Edge loss corrected count
0.3510749321500389,0.3741719671599098,0.4374933769869715,0.3159674389350349,0.2138125526628056,Error and Edge loss corrected count
0.0,0.12472398905330327,0.3281200327402286,0.21064495929002333,0.5078048125741633,Error and Edge loss corrected count
0.3717263987471,0.5924389480031905,0.5756491802460151,0.8869261443790455,0.4062438500593307,Error and Edge loss corrected count
0.0,0.4739511584025525,0.6562400654804572,0.33259730414214206,0.8124877001186614,Error and Edge loss corrected count
0.33259730414214206,0.3741719671599098,0.3281200327402286,0.10532247964501167,0.2138125526628056,Error and Edge loss corrected count
0.3510749321500389,0.5924389480031905,0.34538950814760905,0.5266123982250583,0.10156096251483268,Error and Edge loss corrected count
0.0,0.24944797810660654,0.21874668849348575,0.42128991858004666,0.20312192502966536,Error and Edge loss corrected count
0.3510749321500389,0.7483439343198196,0.3281200327402286,0.6651946082842841,0.20312192502966536,Error and Edge loss corrected count
0.4988959562132131,0.5575895981206499,0.4374933769869715,0.5266123982250583,0.0,Error and Edge loss corrected count
0.55758959812065,0.3741719671599098,0.3645778141558096,0.3159674389350349,0.1069062763314028,Error and Edge loss corrected count
0.3717263987471,0.13165309955626456,0.3281200327402286,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
0.0,0.0,0.21874668849348575,0.7372573575150815,0.6093657750889959,Error and Edge loss corrected count
0.4739511584025524,1.184877896006381,0.7291556283116192,0.21064495929002333,0.20312192502966536,Error and Edge loss corrected count
0.17553746607501944,0.23697557920127624,0.46051934419681206,0.10532247964501167,0.5078048125741633,Error and Edge loss corrected count
0.315967438935035,0.24944797810660654,0.23025967209840603,0.21064495929002333,0.10156096251483268,Error and Edge loss corrected count
0.7021498643000778,0.2633061991125291,0.6907790162952181,0.10532247964501167,0.7109267376038286,Error and Edge loss corrected count
0.4988959562132131,0.24944797810660654,0.46051934419681206,0.5266123982250583,0.4276251053256112,Error and Edge loss corrected count
0.16629865207107103,0.5266123982250582,0.3281200327402286,0.6651946082842841,0.30468288754449796,Error and Edge loss corrected count
0.315967438935035,0.4988959562132131,0.21874668849348575,0.42128991858004666,0.30468288754449796,Error and Edge loss corrected count
0.33259730414214206,0.4988959562132131,0.4374933769869715,0.0,0.0,Error and Edge loss corrected count
0.3717263987471,0.11848778960063812,0.6562400654804572,0.10532247964501167,0.20312192502966536,Error and Edge loss corrected count
0.33259730414214206,0.4739511584025525,0.23025967209840603,0.3159674389350349,0.0,Error and Edge loss corrected count
0.18586319937355,0.4988959562132131,0.11512983604920302,0.42128991858004666,0.4276251053256112,Error and Edge loss corrected count
0.0,0.6236199452665163,0.21874668849348575,0.3159674389350349,0.20312192502966536,Error and Edge loss corrected count
0.9479023168051048,0.3554633688019143,0.4374933769869715,0.10532247964501167,0.8124877001186614,Error and Edge loss corrected count
0.7434527974942,0.7899185973375874,0.3281200327402286,0.5266123982250583,0.20312192502966536,Error and Edge loss corrected count
0.7021498643000778,0.0,0.10937334424674287,0.42128991858004666,0.20312192502966536,Error and Edge loss corrected count
0.4739511584025524,0.4739511584025525,0.34538950814760905,0.10532247964501167,0.6093657750889959,Error and Edge loss corrected count
0.0,0.0,0.46051934419681206,0.0,0.10156096251483268,Error and Edge loss corrected count
0.6651946082842841,0.3741719671599098,0.5468667212337144,0.10532247964501167,0.10156096251483268,Error and Edge loss corrected count
0.0,0.4739511584025525,0.0,0.42128991858004666,0.4062438500593307,Error and Edge loss corrected count
0.63193487787007,0.24944797810660654,0.3281200327402286,0.21064495929002333,0.4513820556214785,Error and Edge loss corrected count
0.33259730414214206,0.23697557920127624,0.5468667212337144,0.10532247964501167,0.2138125526628056,Error and Edge loss corrected count
0.63193487787007,0.23697557920127624,0.3281200327402286,0.10532247964501167,0.4062438500593307,Error and Edge loss corrected count
0.17553746607501944,0.3741719671599098,0.4374933769869715,0.5543288402369034,0.30468288754449796,Error and Edge loss corrected count
0.0,0.0,0.10937334424674287,0.3159674389350349,0.6414376579884168,Error and Edge loss corrected count
0.3510749321500389,0.0,0.4374933769869715,0.3159674389350349,0.10156096251483268,Error and Edge loss corrected count
0.16629865207107103,0.3949592986687937,0.6562400654804572,0.42128991858004666,0.10156096251483268,Error and Edge loss corrected count
0.1579837194675175,0.24944797810660654,0.5756491802460151,0.3159674389350349,0.0,Error and Edge loss corrected count
0.0,0.6582654977813229,0.10937334424674287,0.3159674389350349,0.30468288754449796,Error and Edge loss corrected count
0.0,0.2633061991125291,0.6562400654804572,0.22173153609476137,0.6093657750889959,Error and Edge loss corrected count
0.16629865207107103,0.11848778960063812,0.46051934419681206,0.6319348778700699,0.20312192502966536,Error and Edge loss corrected count
0.0,0.4988959562132131,0.7656134097272,0.22173153609476137,0.10156096251483268,Error and Edge loss corrected count
0.0,0.0,0.4374933769869715,0.6319348778700699,0.20312192502966536,Error and Edge loss corrected count
0.0,0.2633061991125291,0.23025967209840603,0.23404995476669255,0.4276251053256112,Error and Edge loss corrected count
0.18586319937355,0.3741719671599098,0.12152593805193651,0.11086576804738069,0.10156096251483268,Error and Edge loss corrected count
0.16629865207107103,0.23697557920127624,0.6562400654804572,0.33259730414214206,0.30468288754449796,Error and Edge loss corrected count
0.9977919124264262,0.23697557920127624,0.11512983604920302,0.42128991858004666,0.30468288754449796,Error and Edge loss corrected count
0.5266123982250583,0.3741719671599098,0.3281200327402286,0.42128991858004666,0.4062438500593307,Error and Edge loss corrected count
0.315967438935035,0.4739511584025525,0.12152593805193651,0.3510749321500389,0.4062438500593307,Error and Edge loss corrected count
0.4739511584025524,1.066390106405743,0.10937334424674287,0.0,0.534531381657014,Error and Edge loss corrected count
0.0,0.0,0.3281200327402286,0.5266123982250583,0.30468288754449796,Error and Edge loss corrected count
0.8314932603553552,0.3741719671599098,0.23025967209840603,0.42128991858004666,0.5078048125741633,Error and Edge loss corrected count
0.4988959562132131,0.0,0.21874668849348575,0.3159674389350349,0.7483439343198197,Error and Edge loss corrected count
0.8776873303750973,0.13165309955626456,0.38602356792968073,0.21064495929002333,0.5078048125741633,Error and Edge loss corrected count
0.315967438935035,0.23697557920127624,0.34538950814760905,0.5543288402369034,0.6414376579884168,Error and Edge loss corrected count
0.18586319937355,0.7109267376038286,0.23025967209840603,0.5543288402369034,0.4062438500593307,Error and Edge loss corrected count
0.3510749321500389,0.12472398905330327,0.23025967209840603,0.22173153609476137,0.30468288754449796,Error and Edge loss corrected count
0.0,0.5924389480031905,0.874986753973943,0.11086576804738069,0.20312192502966536,Error and Edge loss corrected count
0.7021498643000778,0.23697557920127624,0.4374933769869715,0.44346307218952274,0.30468288754449796,Error and Edge loss corrected count
0.33259730414214206,0.5924389480031905,0.4374933769869715,0.5266123982250583,0.0,Error and Edge loss corrected count
0.4739511584025524,0.3741719671599098,0.21874668849348575,0.21064495929002333,0.5078048125741633,Error and Edge loss corrected count
0.5924389480031906,0.23697557920127624,0.0,0.42128991858004666,0.20312192502966536,Error and Edge loss corrected count
0.7899185973375875,0.2633061991125291,0.3281200327402286,0.3159674389350349,0.30468288754449796,Error and Edge loss corrected count
0.33259730414214206,0.2633061991125291,0.4374933769869715,0.5543288402369034,0.5078048125741633,Error and Edge loss corrected count
0.8776873303750973,0.5924389480031905,0.8059088523444212,0.10532247964501167,0.2138125526628056,Error and Edge loss corrected count
0.16629865207107103,0.3949592986687937,0.3281200327402286,0.22173153609476137,0.4062438500593307,Error and Edge loss corrected count
0.0,0.3741719671599098,0.3281200327402286,0.5266123982250583,0.30468288754449796,Error and Edge loss corrected count
0.7021498643000778,0.11848778960063812,0.4374933769869715,0.44346307218952274,0.30468288754449796,Error and Edge loss corrected count
0.7434527974942,0.11848778960063812,0.21874668849348575,0.10532247964501167,0.0,Error and Edge loss corrected count
0.3510749321500389,0.8294145272044667,0.3281200327402286,0.44346307218952274,0.10156096251483268,Error and Edge loss corrected count
0.5266123982250583,0.4988959562132131,0.21874668849348575,0.21064495929002333,0.5078048125741633,Error and Edge loss corrected count
0.7899185973375875,0.0,0.0,0.42128991858004666,0.4062438500593307,Error and Edge loss corrected count
0.3510749321500389,0.12472398905330327,0.11512983604920302,0.42128991858004666,0.20312192502966536,Error and Edge loss corrected count
0.17553746607501944,0.12472398905330327,0.0,0.33259730414214206,0.20312192502966536,Error and Edge loss corrected count
0.4988959562132131,0.24944797810660654,0.46051934419681206,0.21064495929002333,0.11284551390536962,Error and Edge loss corrected count
0.3510749321500389,0.7109267376038286,0.21874668849348575,0.3159674389350349,0.534531381657014,Error and Edge loss corrected count
0.4988959562132131,0.947902316805105,0.3281200327402286,0.11086576804738069,0.6093657750889959,Error and Edge loss corrected count
0.33259730414214206,0.3554633688019143,0.4374933769869715,0.6319348778700699,0.7109267376038286,Error and Edge loss corrected count
1.1640905644974973,0.0,0.3281200327402286,0.10532247964501167,0.5642275695268482,Error and Edge loss corrected count
0.42128991858004666,0.3741719671599098,0.21874668849348575,0.44346307218952274,0.30468288754449796,Error and Edge loss corrected count
0.0,0.3554633688019143,0.11512983604920302,0.6319348778700699,0.20312192502966536,Error and Edge loss corrected count
0.0,0.8730679233731229,0.4374933769869715,0.11086576804738069,0.4062438500593307,Error and Edge loss corrected count
0.3510749321500389,0.0,0.5756491802460151,0.11086576804738069,0.4062438500593307,Error and Edge loss corrected count
0.1579837194675175,0.6236199452665163,0.0,0.33259730414214206,0.30468288754449796,Error and Edge loss corrected count
0.33259730414214206,0.12472398905330327,0.23025967209840603,0.42128991858004666,0.6093657750889959,Error and Edge loss corrected count
0.3510749321500389,0.0,0.34538950814760905,0.0,0.5078048125741633,Error and Edge loss corrected count
0.315967438935035,0.4739511584025525,0.34538950814760905,0.3159674389350349,0.5078048125741633,Error and Edge loss corrected count
0.4988959562132131,0.3949592986687937,0.5468667212337144,0.42128991858004666,0.30468288754449796,Error and Edge loss corrected count
0.5266123982250583,0.7109267376038286,0.6562400654804572,0.22173153609476137,0.0,Error and Edge loss corrected count
